agr.r1,agr.r1.lb,agr.r1.ub,agr.r2,agr.r2.lb,agr.r2.ub,agr.rt.cl,agr.rt.cl.lb,agr.rt.cl.ub,agr.tr.cl,agr.tr.cl.lb,agr.tr.cl.ub,agr.st,agr.st.lb,agr.st.ub,agr.ri.r,agr.ri.r.lb,agr.ri.r.ub,cns.r1,cns.r1.lb,cns.r1.ub,cns.r2,cns.r2.lb,cns.r2.ub,cns.rt.cl,cns.rt.cl.lb,cns.rt.cl.ub,cns.tr.cl,cns.tr.cl.lb,cns.tr.cl.ub,cns.st,cns.st.lb,cns.st.ub,cns.ri.r,cns.ri.r.lb,cns.ri.r.ub,ext.r1,ext.r1.lb,ext.r1.ub,ext.r2,ext.r2.lb,ext.r2.ub,ext.rt.cl,ext.rt.cl.lb,ext.rt.cl.ub,ext.tr.cl,ext.tr.cl.lb,ext.tr.cl.ub,ext.st,ext.st.lb,ext.st.ub,ext.ri.r,ext.ri.r.lb,ext.ri.r.ub,neu.r1,neu.r1.lb,neu.r1.ub,neu.r2,neu.r2.lb,neu.r2.ub,neu.rt.cl,neu.rt.cl.lb,neu.rt.cl.ub,neu.tr.cl,neu.tr.cl.lb,neu.tr.cl.ub,neu.st,neu.st.lb,neu.st.ub,neu.ri.r,neu.ri.r.lb,neu.ri.r.ub,opn.r1,opn.r1.lb,opn.r1.ub,opn.r2,opn.r2.lb,opn.r2.ub,opn.rt.cl,opn.rt.cl.lb,opn.rt.cl.ub,opn.tr.cl,opn.tr.cl.lb,opn.tr.cl.ub,opn.st,opn.st.lb,opn.st.ub,opn.ri.r,opn.ri.r.lb,opn.ri.r.ub,state,samplesize
-0.1209034251464948,-0.425615426426624,0.1838085761336344,-0.03980671608516024,-0.21466612725485135,0.13505269508453088,0.08694098607051266,-0.16026846212097884,0.3341504342620042,-0.015495574107259649,-0.2417079712912384,0.21071682307671907,0.17914565439736255,-0.05320312294268032,0.4114944317374054,0.27038710826628337,8.820368815178337e-4,0.539892179651049,0.14342613295333037,-0.12122358990862639,0.40807585581528716,-0.11066486981114693,-0.25816693014876274,0.03683719052646887,-0.2991842466972679,-0.5343776729134693,-0.06399082048106654,-0.06893521342493361,-0.2596335443002827,0.12176311745041549,0.33659366332862906,0.12511440269298107,0.5480729239642771,0.2893662998378075,-0.19947903647831106,0.778211636153926,-0.26351012847679295,-0.6305016858187515,0.1034814288651657,-0.07289841628029183,-0.21744102895321538,0.07164419639263171,0.5219396135099501,-0.030301670458797315,1.0741808974786975,-0.03481519357627204,-0.17204555599478727,0.1024151688422432,0.326209573248922,0.18594098586212263,0.4664781606357214,0.1641629309306381,-0.07377910581267183,0.40210496767394804,-0.14815252901483683,-0.39372804501938247,0.0974229869897088,0.07293807949427428,-0.092937930559259,0.23881408954780753,0.2728697383787224,0.07871445829976441,0.46702501845768046,0.09403596564184122,-0.1536130495345335,0.34168498081821597,0.026823412460499678,-0.28271775911498853,0.3363645840359879,-0.03305017121474979,-0.3013051265747896,0.23520478414529,-0.03485229873409705,-0.2972269721708699,0.22752237470267578,-0.05363533184761876,-0.22241393492372738,0.11514327122848986,-0.4120826287925187,-0.8040121539008681,-0.020153103684169376,-0.1111836291065723,-0.3051868321100308,0.08281957389688621,0.07221815832052589,-0.17332448513891313,0.3177608017799649,0.15403548388712854,-0.13413096100086339,0.44220192877512043,1,1605
-0.24662805992788844,-0.4651246363124472,-0.02813148354332967,-0.16793238992959236,-0.4722993597015426,0.13643457984235785,-0.1185894025998809,-0.43136841879799015,0.19418961359822837,-0.08169493366415277,-0.45604177140002933,0.29265190407172376,0.026217060208712607,-0.35184264589909275,0.404276766316518,0.1090258268893876,-0.1337629217318933,0.35181457551066847,-0.25708430887286005,-0.5485904905106628,0.034421872764942685,-0.04709360896169261,-0.3251756729103613,0.23098845498697607,0.0839743019118677,-0.24155600521244353,0.4095046090361789,0.04920672402144705,-0.20489937550782844,0.30331282355072253,-0.12204445459510382,-0.7179286926748186,0.473839783484611,-0.06661275187002753,-0.2315433698229865,0.09831786608293143,-0.33538455113130977,-0.740053481916773,0.0692843796541534,0.021476442054157392,-0.3309444977794342,0.37389738188774896,0.26772652298607447,-0.5862277886061801,1.1216808345783291,0.13823660237298455,-0.07249053809472929,0.3489637428406984,-0.024405310195732433,-0.39452509062098945,0.34571447022952456,-0.05545110516817388,-0.2270884138729367,0.11618620353658897,0.0524758053645797,-0.14716554330249626,0.25211715403165563,0.08073218581116753,-0.44469429100228774,0.6061586626246228,0.28237561922042004,-0.7173567936849112,1.2821080321257512,0.011632523517922874,-0.44719082103822133,0.47045586807406703,0.19904730160995962,-0.5451112458896996,0.9432058491096189,-0.07216209812192781,-0.3914808109429962,0.24715661469914058,-0.06383015768911768,-0.38971233317338816,0.26205201779515286,0.01964599229347241,-0.3710611033103651,0.4103530878973099,-0.15510849975676166,-0.8730052731988326,0.5627882736853093,-0.12334353433435552,-0.42718320633113016,0.18049613766241915,-0.22504455193117234,-0.8550941891780122,0.4050050853156675,-0.0915109095996703,-0.24221595375262217,0.059194134553281555,2,677
-0.04721453426575675,-0.17676897503510952,0.08233990650359602,-0.0034875638203858807,-0.08301383069968928,0.07603870305891751,0.010502303220556685,-0.1676766877359673,0.18868129417708066,-0.053704225221601745,-0.15130755529115708,0.043899104847953584,0.10349167571745971,-0.06127138707310113,0.26825473850802056,0.16310926283258367,0.0930831527239178,0.23313537294124953,-0.07024281241300473,-0.19573842855254742,0.05525280372653796,0.005484213452698325,-0.06709580412583678,0.07806423103123344,0.0035579394654258515,-0.16900077841162975,0.17611665734248147,-0.05081418576899784,-0.140225436628419,0.038597065090423315,0.11376676734738045,-0.03298961976365029,0.2605231544584112,0.08142978058710439,0.015259179735261974,0.1476003814389468,-0.01575652578708968,-0.14310540837920072,0.11159235680502134,0.054581988628187875,-0.028542210653182357,0.1377061879095581,-0.00721737279246398,-0.16736728082138716,0.1529325352364592,0.00808681454807271,-0.09480555527596479,0.11097918437211021,0.05033639213137533,-0.1009628990471458,0.20163568330989645,0.029848189411279,-0.02929440584619781,0.08899078466875582,0.018948462841736305,-0.1339138346762303,0.17181076035970289,0.06354860668325803,-0.030170032841467097,0.15726724620798316,0.069811587418166135,-0.05855447525188068,0.19817765008821295,0.06576505430513814,-0.05828062996088252,0.1898107385711588,0.17094990072732585,-0.1214169070644755,0.4633167085191272,-0.04212974880230017,-0.11160903600028885,0.02734953839568851,-0.039566112966095704,-0.17464746880396437,0.09551524287177297,0.04014870446579958,-0.039109789970961026,0.11940719890256017,-0.020200354015812164,-0.1883574507790387,0.14795674274741438,-0.09170525982523468,-0.19736355508162898,0.013953035431159616,-0.0028450884418640032,-0.1660598505491844,0.16036967366545637,-0.011827170253121556,-0.07506066411500037,0.05140632360875725,3,4459
0.03536711160895171,-0.05187961025367981,0.12261383347158322,0.03271322457552222,-0.01764183651910417,0.08306828567014861,0.10487045172525482,-0.023888717372761076,0.2336296208232707,0.03290445062654461,-0.021707717764403365,0.08751661901749258,0.3338943895553355,0.24079653331053166,0.42699224580013934,0.19425185002667983,0.14242710827066912,0.24607659178269053,-0.1248103667750116,-0.207108788434756,-0.04251194511526722,0.042220943203800744,-0.009067473926495496,0.09350936033409699,-0.13660663991198838,-0.257499831438791,-0.01571344838518572,-0.0175271694963418,-0.07137841470118939,0.03632407570850578,0.39960509704620045,0.3036520096868974,0.49555818440550353,0.11909847149830828,0.054174655917691064,0.18402228707892548,-0.0695516216636745,-0.14755184880462516,0.008448605477276161,0.03781777464573553,-0.013987935109212521,0.08962348440068359,0.05369545449177778,-0.07008232887455583,0.1774732378581114,0.02576973245982888,-0.029693927685379692,0.08123339260503745,0.2755227163575991,0.1967245191839025,0.35432091353129574,0.022723339458525064,-0.016471240804277757,0.06191791972132789,0.06955912242564567,-0.020260695216444108,0.15937894006773545,0.005698668170224259,-0.050386800304488964,0.06178413664493748,0.0897148459987772,0.007359001931881344,0.17207069006567305,0.04186890468254463,-0.017784694148001653,0.1015225035130909,0.2719656884659993,0.117997188767422,0.4259341881645765,-0.023995550055620207,-0.0722892599412972,0.024298159830056787,-0.08098033122554564,-0.16581605911994202,0.0038553966688507496,0.05605339655983325,0.006823908164471692,0.1052828849551948,-0.05125230432988958,-0.1790313414418886,0.07652673278210945,0.06195150218285276,0.006827214649056511,0.11707578971664902,0.331395303383762,0.2525893603595196,0.4102012464080043,-0.03571320806937219,-0.0878987989327048,0.01647238279396042,5,9968
0.058607564155862255,-0.06741241744761776,0.18462754575934226,-0.020761403753097006,-0.13814386317299487,0.09662105566680085,-0.027396441067564867,-0.32437885033358665,0.2695859681984569,-0.05202386114588881,-0.1843561271634585,0.08030840487168087,0.2140697422036118,0.03200713507313916,0.3961323493340845,0.21975165062000174,0.1380262001363366,0.3014771011036669,0.04593662237981654,-0.12753012090274513,0.21940336566237822,0.048804009091057636,-0.06518564664668769,0.16279366482880298,0.06502310951681277,-0.2819426345256182,0.41198885355924375,0.04721496621808134,-0.07827506647859137,0.17270499891475405,0.17304806070978235,-0.002012788864768661,0.34810891028433333,0.07215387901100359,-0.012854326515146064,0.15716208453715325,-0.04072835775274776,-0.1971724406365435,0.11571572513104796,0.016407009125552402,-0.09798618935129444,0.13080020760239924,0.06428929095270254,-0.35464936165393934,0.4832279435593444,-0.0013348863164730756,-0.13491685953789595,0.1322470869049498,0.20739337971560984,0.02558397042506183,0.38920278900615785,0.0470046068058179,-0.0247244011977083,0.1187336148093441,0.17437532779648734,0.036698636044957295,0.3120520195480174,-0.039904463785297835,-0.16577180196591118,0.085962874395315525,0.13454227630432355,-0.06418328368418712,0.33326783629283424,0.04496110140802684,-0.08630284017367933,0.17622504298973302,0.26887914631465215,0.028143416747996936,0.5096148758813074,-0.029378562400653504,-0.11170681016037858,0.05294968535907156,0.15127082898572314,0.010421958846606405,0.29211969912483987,-0.01175484004363362,-0.1512754439742491,0.12776576388698185,-0.1475962932549656,-0.5996248177273398,0.3044322312174086,-0.08207618989847656,-0.24804470476479454,0.08389232496784141,0.25711074984391175,0.0355843919971384,0.47863710769068507,0.013516442062804964,-0.09774876331572004,0.12478164744132995,6,3300
0.04059425209188983,-0.10167816360083914,0.1828666677846188,0.15902242684780307,0.058346044882690094,0.25969880881291607,0.019117244234954044,-0.17506178982553688,0.21329627829544495,0.04004154539926368,-0.07569442270695251,0.15577751350547986,0.21829168749477004,0.0444474811167615,0.3921358938727786,0.05553762643848489,-0.05460564201858794,0.1656808948955577,0.06677074637226552,-0.09137793920851023,0.22491943195304126,0.18655260571788485,0.08189223787447304,0.29121297356129666,0.07201995629567014,-0.12041003737256517,0.2644499499639055,0.09201783037625581,-0.020877171480635105,0.20491283223314674,0.3183374798408228,0.1471920701612659,0.48948288952037966,-0.14182465828342644,-0.3304565409169917,0.04680722435013887,-0.0653393215798129,-0.21614747624033126,0.08546883308070546,0.0893720517952207,-0.007046758461520368,0.18579086205196177,-0.25640556667560144,-0.4199771354637017,-0.0928339978875012,-0.0026880436195671205,-0.10007097187340191,0.09469488463426767,0.2686715410203003,0.12389154311281371,0.4134515389277868,-0.021359153589356437,-0.12520273454905914,0.08248442737034628,-0.1457169683513391,-0.28962249611860114,-0.0018114405840770897,-0.05303345186376859,-0.16308516482815394,0.05701826110061676,-0.07104719500531415,-0.17614341123281263,0.03404902122218433,-0.07726483550814979,-0.2036965821863599,0.04916691117006032,0.07977990611668336,-0.13511636501687663,0.29467617725024337,0.025618745631808187,-0.072431499931103,0.12366899119471937,0.02553839374967543,-0.13964855415539956,0.1907253416547504,0.2363025433226419,0.12739722030213263,0.34520786634315115,0.30969540519714894,0.1508691382577662,0.46852167213653173,0.10927154938073474,-0.012531106390590347,0.23107420515205984,0.20781173704503025,0.027246707490354682,0.3883767665997058,-0.159537616314652,-0.29050924347911883,-0.028565989150185156,7,2081
0.025663033309527444,-0.0818683973250492,0.13319446394410409,0.019627024832011213,-0.06494396838879826,0.1041980180528207,-0.017593497548689715,-0.17360488031631371,0.1384178852189343,0.019186199764644207,-0.06770690881599918,0.1060793083452876,0.2587763017523164,0.13280737846355803,0.3847452250410748,0.1399446611630683,0.07627796216621491,0.2036113601599217,-0.0037051177440813234,-0.10630803171353405,0.09889779622537141,0.029394601665606007,-0.058002707328641365,0.11679191065985338,0.051001148971789076,-0.08164555271236111,0.18364785065593928,0.00561600660533218,-0.08344611753553632,0.09467813074620068,0.17221036373926996,0.017956881930123552,0.32646384554841634,0.021869693314091783,-0.04051968000214111,0.08425906663032467,-0.039304107079264655,-0.1451312138954402,0.06652299973691088,0.04266275868135447,-0.03936720248921808,0.12469271985192701,-0.08188720136025324,-0.2541179225067901,0.0903435197862836,0.039204824523520435,-0.04576582814743367,0.12417547719447453,0.2871332569602769,0.15096210564746324,0.42330440827309057,-0.008157447738845131,-0.0638983881147547,0.04758349263706445,0.04512304799979066,-0.07624340351463568,0.166489499514217,0.019118080140815716,-0.0628783722613844,0.10111453254301583,-0.03303890338537212,-0.16494347650693858,0.09886566973619436,0.0017435644136437067,-0.07454702906754522,0.07803415789483263,0.569653653687763,0.36123266357436284,0.7780746438011631,0.016751413968286333,-0.08100241394180809,0.11450524187838075,0.07493553014844695,-0.033723451695544235,0.18359451199243815,0.05617313803099191,-0.027838947046374084,0.1401852231083579,0.06308387969756747,-0.0964406291179897,0.22260838851312464,0.008575661860477018,-0.08051977550051156,0.09767109922146561,0.27940068603370444,0.15895117605527903,0.3998501960121299,-0.08430412960370579,-0.15182672027912184,-0.016781538928289735,8,5672
0.004551960704406778,-0.10383022555752171,0.11293414696633526,-0.005504876678526921,-0.0692067828603766,0.058197029503322756,0.09417172365346721,-0.08039452208523293,0.2687379693921674,-0.03385173966714985,-0.11217464052202779,0.04447116118772809,0.3237233787768683,0.18828587668706223,0.45916088086667434,0.13021811243990092,0.05919687508644386,0.20123934979335797,-0.031884639342305766,-0.133199368083797,0.06943008939918549,-0.04397855635164569,-0.10547439573133235,0.01751728302804098,-0.09190461102278079,-0.2492114463248349,0.06540222427927334,-0.06982995563851042,-0.14832219650713116,0.008662285230110318,0.3502293120750591,0.19972939604218481,0.5007292281079334,0.1094571472853073,0.028880184576303425,0.19003410999431117,0.05591108296466057,-0.052276153901141605,0.16409831983046275,0.008849144165484461,-0.06513785487098006,0.08283614320194897,-0.14175212066517529,-0.31376326940286225,0.030259028072511702,-0.019576101540098596,-0.1048927936478715,0.06574059056767431,0.32283057256030273,0.17213751534825275,0.4735236297723527,-0.0011865450114333363,-0.06464914917222457,0.062276059149357896,-0.02989302507398949,-0.15434151250640032,0.09455546235842134,-0.04216698562782261,-0.11649929520999412,0.0321653239543489,-0.06562548175991917,-0.18078024256132935,0.049529279041490994,0.004298636156423414,-0.07423113793452807,0.08282841024737489,0.5663401708130157,0.22367328008476497,0.9090070615412664,0.03451021561698913,-0.05696276483930653,0.1259831960732848,-0.007440520314031019,-0.1032206635083265,0.08833962288026447,0.03388889714315345,-0.034239813871836,0.1020176081581429,0.06729584586630721,-0.09721865560281293,0.23181034733542735,-0.009686867756749531,-0.09003360649855023,0.07065987098505118,0.23573505497676342,0.11167151803887558,0.35979859191465124,-0.09806320431607515,-0.16510878317950767,-0.03101762545264264,9,7248
-0.9992782288715737,-1.0000872206860028,-0.9984692370571446,-0.0585540694871645,-0.2788996075042842,0.16179146852995524,-0.3024950819614199,-0.6831365998406348,0.07814643591779498,-0.46836183369639456,-0.7408490091458281,-0.19587465824696113,0.5314451193406968,0.25869870577628257,0.804191532905111,1.000496857851863,1.0000340472091984,1.0009596684945274,-0.007176296670237923,-0.03093395874191136,0.016581365401435514,0.07252945167705302,-0.12382127393588774,0.2688801772899938,0.0023026579564687007,-0.0056950867219435885,0.01030040263488099,-0.004983526662045675,-0.01648300125571968,0.0065159479316283285,0.5081503953952398,-0.0794778113764979,1.0957786021669775,0.011446428813494842,-0.005939213039298268,0.028832070666287953,-0.011146622347411674,-0.038090132444351416,0.01579688774952807,0.03225707619799086,-0.1574101461361888,0.22192429853217052,-1.1658885511160665e-5,-0.0062772969136880505,0.006253979142665729,-0.006327547666040897,-0.024569395359169834,0.01191430002708804,0.34326244733894257,-0.2781518868199781,0.9646767814978633,0.01004978981015171,-0.005316436199477963,0.025416015819781382,0.003941414408089764,-0.004676082863167487,0.012558911679347015,0.10954734110138575,-0.09666999827986132,0.31576468048263284,-0.002519569362212927,-0.006566158586206394,0.0015270198617805405,0.0017281487989468992,-0.008187087195119236,0.011643384793013033,0.1857845668389126,-0.27466729970172077,0.646236433379546,-0.0032406977540282325,-0.014505125364720246,0.00802372985666378,0.005655801533904048,-0.007152185223240412,0.018463788291048507,0.06093027472799691,-0.1126324092426519,0.2344929586986457,0.009821901221853254,-0.0024592441831727883,0.022103046626879296,0.00412916910622007,-0.006323459681029053,0.014581797893469193,0.5179054423151404,0.15211661327869555,0.8836942713515853,-0.055052735124591856,-0.9405481841844713,0.8304427139352876,10,428
-0.002588236226714626,-0.27302372677516845,0.2678472543217392,0.14698147160193337,-0.004913295412240938,0.2988762386161077,0.15444268167209743,-0.14542029312827698,0.45430565647247184,0.08105682523197774,-0.11762479660109292,0.2797384470650484,0.10730803812258286,-0.13239988778636422,0.3470159640315299,0.06322892263981873,-0.059307454936424434,0.1857653002160619,-0.1170892968673611,-0.40037482132125185,0.1661962275865297,-0.0807469848878475,-0.2618662423326433,0.10037227255694825,-0.2463599901016351,-0.4751834053405812,-0.01753657486268903,-0.234237142057606,-0.47189327667932146,0.0034189925641094354,0.14001576305329416,-0.21296347502783886,0.4929950011344271,0.1523988384843601,0.02347967533854825,0.28131800163017195,-0.08611090042631514,-0.40692632307361337,0.2347045222209831,0.1372640257842405,-0.03649909637979721,0.3110271479482782,0.1519663257233058,-0.18059694285493147,0.48452959430154313,0.04199580984258728,-0.2061604350782786,0.2901520547634532,0.05236630244411918,-0.3466133580299636,0.451345962918202,0.046946974713063465,-0.061741927386072225,0.15563587681219915,-0.02417725920811934,-0.3939284227628815,0.34557390434664276,-0.07540880882221576,-0.22236138806220948,0.07154377041777796,0.13284662863439123,-0.0736158782467352,0.33930913551551767,0.03758748416212674,-0.1926176206519014,0.2677925889761549,0.2800740299131269,-0.022959416097892704,0.5831074759241466,-0.03813160591173071,-0.16790615776113202,0.09164294593767061,-0.05033524345548093,-0.2648079856414025,0.16413749873044067,0.1292744373972944,-0.02096502410766586,0.2795138989022547,-0.14587778963373088,-0.4582570256224299,0.16650144635496814,0.11510452851934347,-0.0770431961596088,0.30725225319829574,0.05669742646395065,-0.22526372615319662,0.338658579081098,0.02495655061494951,-0.08422018247822174,0.13413328370812078,11,1601
-0.05723073639594726,-0.2321839685048407,0.11772249571294618,0.0011501345233292943,-0.14190880940856238,0.14420907845522096,0.07325883794779658,-0.3262780995099914,0.4727957754055846,-0.0513055328840725,-0.17964941821381328,0.07703835244566828,0.17953321023633692,9.729728331751193e-4,0.35809344763949874,0.14904593092427887,0.055628703392948925,0.2424631584556088,-0.05706222997067859,-0.24507416654727654,0.13094970660591937,0.0015517976208393421,-0.11894124104099123,0.12204483628266992,-0.1247268967264964,-0.4717173714807907,0.22226357802779792,-0.033448474685656766,-0.15383028117693237,0.08693333180561884,0.18604419284260457,-0.025662065579625127,0.39775045126483427,-0.007314751514138428,-0.10813002063641872,0.09350051760814185,0.06383557884131161,-0.11409716417014087,0.2417683218527641,-0.14105178093447326,-0.2894137200799524,0.007310158211005909,-0.29476023742095087,-0.6007824953567518,0.01126202051484998,-0.037918052810205084,-0.16350864903758414,0.08767254341717397,0.23673468093123648,0.027090642091401773,0.4463787197710712,0.09847732089294041,0.010317863311174139,0.18663677847470667,0.05265723453464163,-0.17303195215909273,0.278346421228376,-0.06258339310675608,-0.19245342662891074,0.06728664041539859,-0.20132196499790364,-0.4108015409330741,0.008157610937266802,0.06689591761259396,-0.06277849777515179,0.19657033300033971,0.3092592479021321,0.023528422910042146,0.594990072894222,0.024077093473580002,-0.07084607421536443,0.11900026116252443,0.02077495452757814,-0.15406807581522902,0.1956179848703853,0.15816960955682738,-0.0025305877273297805,0.31886980684098454,0.29787938316481305,0.014418334038507183,0.581340432291119,0.0653604984458447,-0.07197109406357485,0.20269209095526425,0.08756874296748275,-0.12163414762715197,0.29677163356211744,0.0697323023068821,-0.02505775278466893,0.16452235739843313,12,1738
-0.018186499779913934,-0.33253539213283556,0.2961623925730077,-0.18109514670928384,-0.36715136270351756,0.004961069284949909,0.18756724477614495,-0.554169108131898,0.9293035976841879,-0.23553848144937584,-0.4058872479648617,-0.06518971493388996,0.05073650623759564,-0.28373133175054965,0.3852043442257409,0.30851147757183534,0.1277524350949166,0.48927052004875404,0.0826139888850963,-0.23074825212042877,0.39597622989062137,-0.1298508215003291,-0.30260065724414564,0.0428990142434875,-0.3779023428003966,-1.3023617448559273,0.5465570592551341,-0.1954330134473902,-0.3693775557602724,-0.021488471134508007,0.17664261264547065,-0.12868349820427144,0.4819687234952127,0.15119891832117466,-0.02599081827830943,0.3283886549206587,-0.017746004170761324,-0.2514198114566784,0.21592780311515578,-0.039492731586235084,-0.2108767651782236,0.1318913020057534,0.2942880593684156,-0.21503418986970707,0.8036103086065384,-0.01247770887254127,-0.19072829382449338,0.16577287607941085,0.14030783054481455,-0.18072535860294162,0.46134101969257074,-0.009801054758423898,-0.14343364997119606,0.12383154045434826,0.08358606666447772,-0.14097988521950577,0.30815201854846125,-0.06994478292474879,-0.22913929699526886,0.0892497311457713,0.009636665585079921,-0.22817738122246053,0.24745071239262037,-0.09169155149741566,-0.2660712914969043,0.08268818850207296,0.20006441607258693,-0.25722247015156974,0.6573513022967435,0.03998582517283802,-0.08386891807868194,0.16384056842435796,-0.2616180333944484,-0.5572632115308593,0.034027144741962556,0.058615607574631905,-0.08367243266181004,0.20090364781107387,-0.06802946353522307,-0.5070692581866448,0.3710103311161987,-0.016574388396651322,-0.17594839134784904,0.1427996145545464,0.13097662891131373,-0.11911761021304111,0.3810708680356686,0.06972405554814,-0.08348087973973704,0.22292899083601703,13,967
0.04508465706862631,-0.0929182205049326,0.18308753464218525,-0.026051691988167657,-0.10945078543751773,0.05734740146118242,0.0898448381196882,-0.052386568727126166,0.23207624496650256,-0.054264293354658995,-0.16229082160787403,0.05376223489855603,0.11835365240629929,-0.01470780928254134,0.25141511409513995,0.05895157385650317,-0.016116140081038496,0.13401928779404482,-0.07282817774857142,-0.2095180736376925,0.06386171814054967,-0.04673329995869318,-0.12256642686390674,0.02909982694652039,-0.10947897992644064,-0.25119360474111274,0.03223564488823146,-0.05484533834226774,-0.16087922528955867,0.051188548605023185,0.23147563399364507,0.09469419411884804,0.36825707386844214,0.0028521248697210774,-0.08390595045082758,0.08961020019026975,-0.0780383350209831,-0.2933796270730577,0.13730295703109147,0.03297062417556631,-0.05502771339128931,0.12096896174242194,-0.003234491034481963,-0.23371587642703537,0.22724689435807144,0.03445984097607904,-0.08493083665619104,0.1538505186083491,0.16633407137457037,0.014193845436091923,0.3184742973130488,-0.011067708847641381,-0.0796056751210161,0.057470257425733334,0.03984579959920027,-0.21869357907751302,0.29838517827591354,-0.03323362535190334,-0.12199253948722497,0.05552528878341829,-0.0883377977114414,-0.20058791606506277,0.02391232064217996,-0.010568134579896016,-0.1308101119402303,0.10967384278043824,0.48138478661503425,0.2513621821581063,0.7114073910719622,0.09079488350190075,-0.028515415713486383,0.2101051827172879,-0.006236765057428317,-0.16440790241514963,0.151934372300293,-0.004617851392556846,-0.08694230363107479,0.07770660084596111,0.004148831388444698,-0.2194713234327676,0.227768986209657,0.04073673926177947,-0.0646597433337437,0.14613322185730263,0.24097918350818517,0.11073015937256446,0.37122820764380593,0.11626334111173366,0.026626603460427722,0.2059000787630396,14,2848
0.050691968190431286,-0.11445935366774296,0.21584329004860553,0.024181176073586608,-0.0976983887631683,0.14606074091034152,0.21642029246207573,-0.04287548398058078,0.4757160689047322,-0.036825037981473255,-0.17007075411305783,0.09642067815011131,0.05659188886485539,-0.092863611914759,0.20604738964446978,0.11257137870918917,0.035607015199370984,0.18953574221900735,0.027520499479495253,-0.11616680064008952,0.17120779959908003,-0.04211091840177495,-0.12419087338308778,0.039969036579537875,-0.11549293914016054,-0.40034162895855413,0.16935575067823302,-0.02046417004798934,-0.12875594567777332,0.08782760558179464,0.10042661975388885,-0.1427125838955046,0.3435658234032823,0.06851426982289419,-0.0044295138367380915,0.14145805348252646,0.06986796298459555,-0.10781598361192082,0.24755190958111192,-0.03432223621344203,-0.16282204001126574,0.09417756758438169,-0.02082579843875597,-0.3023764115674631,0.2607248146899512,0.02949021888385316,-0.12513934496374207,0.18411978273144838,0.15693000287085265,-0.05486113856893593,0.36872114431064124,-0.006107903178202076,-0.08333349231432027,0.07111768595791612,0.10446051730476145,-0.10328864903781311,0.31220968364733603,0.04142283097806891,-0.11473795773181834,0.19758361968795615,0.0679255948533733,-0.09397441120447213,0.2298256009112187,-0.018213593199303216,-0.17280584699739618,0.13637866059878972,0.15281502871581815,-0.14334757140243035,0.4489776288340666,0.03363002214578986,-0.04849015641961492,0.11575020071119464,-0.08271625267461552,-0.23529204228592235,0.06985953693669131,0.006109086828073292,-0.10673534700537908,0.11895352066152566,-0.09404813459588204,-0.3447684126049227,0.1566721434131586,0.012841262360335637,-0.10796813803191328,0.13365066275258455,0.16599659621106655,-0.0313067933529003,0.3632999857750334,0.11812343349545525,0.03072021975929165,0.20552664723161884,15,1637
0.12938270525685486,-0.047739665001477305,0.306505075515187,0.09960255711450769,-0.010563974294649092,0.20976908852366447,0.025972565434672436,-0.2710334113445997,0.32297854221394456,0.04707706288037566,-0.07115273558667994,0.16530686134743125,0.17730480374051788,0.015481945498938979,0.3391276619820968,0.07274404653157558,-0.014447845090420297,0.15993593815357146,0.01316572378923433,-0.1523367725950767,0.17866822017354536,-0.019653760102403706,-0.13443751779026958,0.09512999758546216,-0.09720040242783175,-0.33543285802317785,0.14103205316751435,-0.013549685460072555,-0.1338352993965021,0.10673592847635699,0.16439359760410224,-0.062219975989608024,0.3910071711978125,0.03925953347607062,-0.04338967025773397,0.12190873720987522,0.06018600354678613,-0.1064236308314738,0.22679563792504606,0.03218758700580156,-0.09151236178114631,0.15588753579274942,-0.33467931913679216,-0.7855008563160019,0.11614221804241757,-0.05352684621625806,-0.16917940186827893,0.062125709435762816,0.34128058441494874,0.10506953218867071,0.5774916366412268,0.01353552986341331,-0.0685917047369842,0.0956627644638108,0.20177542614142602,-0.06155185660010298,0.465102708882955,-0.1074291684859946,-0.22634635651490068,0.011488019542911454,-0.23356956747077717,-0.4818741413741864,0.014735006432632036,-0.16716910978265453,-0.29382237294095404,-0.04051584662435507,0.42257737415491214,0.19058239758495393,0.6545723507248703,0.15286513787213543,0.041682487224329476,0.2640477885199414,0.11812999493777708,-0.10856205281614355,0.3448220426916977,0.10091204208390707,-0.019453135899502618,0.22127722006731676,0.47366294095872385,-0.06415658973715677,1.0114824716546045,0.029835471386835653,-0.11135504479851226,0.17102598757218357,0.37761180218895446,0.1360831395659922,0.6191404648119168,0.07448349348950885,-0.04210106214433995,0.19106804912335765,16,1751
